"Year","Month","Day","Temp_max","Temp_min","Precipitation","Humidity","Date"
2023,1,2,27.4,16.8,4.5,93,2023-01-02
2023,1,3,26.1,17.7,2.8,92,2023-01-03
2023,1,4,27.2,15.7,5.4,90,2023-01-04
2023,1,5,26.7,15.5,0.2,86,2023-01-05
2023,1,6,26.5,16.1,0,88,2023-01-06
2023,1,7,22,16,0.4,89,2023-01-07
2023,1,8,27.6,16.7,8.8,91,2023-01-08
2023,1,9,27.6,17.8,12.2,94,2023-01-09
2023,1,10,24.1,15.8,25.8,92,2023-01-10
2023,1,11,26.3,16.1,5,92,2023-01-11
2023,1,12,27.3,16.5,0,89,2023-01-12
2023,1,13,27.3,16.3,0,86,2023-01-13
2023,1,14,28.7,16.7,0,83,2023-01-14
2023,1,15,27.9,16.3,0.2,88,2023-01-15
2023,1,16,27.2,16.3,0,89,2023-01-16
2023,1,17,26.6,15.9,0.1,90,2023-01-17
2023,1,18,26.7,16.8,16.8,92,2023-01-18
2023,1,19,27,16.5,0,89,2023-01-19
2023,1,20,27.2,16.1,0.1,84,2023-01-20
2023,1,21,27.7,15.6,0,85,2023-01-21
2023,1,22,27.6,16.2,4.4,90,2023-01-22
2023,1,23,27.8,16.2,0.1,88,2023-01-23
2023,1,24,27.4,17.1,0,90,2023-01-24
2023,1,25,27.2,18.6,7.7,94,2023-01-25
2023,1,26,27.9,17.5,0.1,83,2023-01-26
2023,1,27,29.1,16.3,0,81,2023-01-27
2023,1,28,31,15.4,0,65,2023-01-28
2023,1,29,28.8,14.8,0,70,2023-01-29
2023,1,30,29.8,17,0,82,2023-01-30
2023,1,31,28.6,16.4,0,73,2023-01-31
2023,2,1,29.4,15,0,65,2023-02-01
2023,2,2,29.6,15.2,0,72,2023-02-02
2023,2,3,29.2,15.5,0,85,2023-02-03
2023,2,4,27.9,17.1,0,64,2023-02-04
2023,2,5,30.1,15.7,0,67,2023-02-05
2023,2,6,30.4,15.2,0,80,2023-02-06
2023,2,7,29.5,17.1,0,84,2023-02-07
2023,2,8,30.1,17.1,0,85,2023-02-08
2023,2,9,29,16.2,0,82,2023-02-09
2023,2,10,27.9,16.2,0,82,2023-02-10
2023,2,11,29.2,16.8,0,76,2023-02-11
2023,2,12,29.3,16.3,0,66,2023-02-12
2023,2,13,30.6,14.9,0,75,2023-02-13
2023,2,14,28.9,17.2,0,82,2023-02-14
2023,2,15,30.1,17.7,0.3,85,2023-02-15
2023,2,16,29.9,17.1,0,81,2023-02-16
2023,2,17,30.2,18.7,0,82,2023-02-17
2023,2,18,28.1,16.6,0,58,2023-02-18
2023,2,19,31.4,15.9,0,50,2023-02-19
2023,2,20,31.4,16.2,0,50,2023-02-20
2023,2,21,31.1,15.1,0,73,2023-02-21
2023,2,22,31,16.3,0,79,2023-02-22
2023,2,23,28.7,15.8,0,75,2023-02-23
2023,2,24,29.8,16.9,0,76,2023-02-24
2023,2,25,30.9,15.3,0,62,2023-02-25
2023,2,26,30.1,16.2,0,79,2023-02-26
2023,2,27,31.1,17.5,0,83,2023-02-27
2023,2,28,31.5,17.6,0,80,2023-02-28
2023,2,29,NA,NA,NA,NA,NA
2023,2,30,NA,NA,NA,NA,NA
2023,2,31,NA,NA,NA,NA,NA
2023,3,1,27.5,18.4,0,82,2023-03-01
2023,3,2,29.7,17.9,0,82,2023-03-02
2023,3,3,29.5,18.1,0,82,2023-03-03
2023,3,4,30.2,18.7,3.3,84,2023-03-04
2023,3,5,30.8,18.7,0.1,85,2023-03-05
2023,3,6,29.4,19,0,79,2023-03-06
2023,3,7,27.9,19.3,36.4,88,2023-03-07
2023,3,8,28.1,18.7,0.5,89,2023-03-08
2023,3,9,24.8,18.5,6.3,89,2023-03-09
2023,3,10,28.9,18.2,26.3,92,2023-03-10
2023,3,11,25,17.9,4.3,90,2023-03-11
2023,3,12,26.8,17.6,0.6,87,2023-03-12
2023,3,13,28.4,19.1,15.1,91,2023-03-13
2023,3,14,27.3,17.9,9.2,90,2023-03-14
2023,3,15,27.4,16.9,26.4,91,2023-03-15
2023,3,16,27.4,17.2,44.7,90,2023-03-16
2023,3,17,27.5,17.4,1.1,88,2023-03-17
2023,3,18,27.8,17.6,8.9,90,2023-03-18
2023,3,19,26.8,17.4,0,84,2023-03-19
2023,3,20,28.7,17.8,0,83,2023-03-20
2023,3,21,28.7,17.9,0,78,2023-03-21
2023,3,22,30.1,17,0,68,2023-03-22
2023,3,23,29,16.9,0,78,2023-03-23
2023,3,24,29.8,17.5,0.1,83,2023-03-24
2023,3,25,29.4,17.9,3.1,85,2023-03-25
2023,3,26,28.6,17.6,19,89,2023-03-26
2023,3,27,28.8,18.5,6.6,86,2023-03-27
2023,3,28,28.9,18.3,5.3,89,2023-03-28
2023,3,29,28.2,18.7,2.3,83,2023-03-29
2023,3,30,28.4,15.6,0,77,2023-03-30
2023,3,31,28.7,18,0,82,2023-03-31
2023,4,1,29.1,17.9,0.5,76,2023-04-01
2023,4,2,29.6,17.3,0,78,2023-04-02
2023,4,3,29.7,18.6,0,84,2023-04-03
2023,4,4,30.1,18.9,1.4,87,2023-04-04
2023,4,5,28.5,19,0.1,79,2023-04-05
2023,4,6,30.3,18.8,0,85,2023-04-06
2023,4,7,27.2,17.4,16.6,87,2023-04-07
2023,4,8,28.3,17,1.9,86,2023-04-08
2023,4,9,26.9,17.5,5.6,86,2023-04-09
2023,4,10,29,18.2,0.2,80,2023-04-10
2023,4,11,28.7,18.9,1.6,84,2023-04-11
2023,4,12,29.8,19.3,0.2,83,2023-04-12
2023,4,13,30.1,19.1,5.5,89,2023-04-13
2023,4,14,29.3,19.3,0.1,83,2023-04-14
2023,4,15,28.3,18.4,1.6,84,2023-04-15
2023,4,16,30,19.1,0,85,2023-04-16
2023,4,17,29.5,19.7,0.5,88,2023-04-17
2023,4,18,27.6,19.4,9.2,87,2023-04-18
2023,4,19,28.5,19.4,0.8,87,2023-04-19
2023,4,20,29.6,19.2,0.1,84,2023-04-20
2023,4,21,29.6,19.6,15,89,2023-04-21
2023,4,22,27.8,18.6,0.5,89,2023-04-22
2023,4,23,28.2,18,0.2,84,2023-04-23
2023,4,24,28.2,18.5,0,85,2023-04-24
2023,4,25,29,19.8,3.3,87,2023-04-25
2023,4,26,28.2,20,11.3,90,2023-04-26
2023,4,27,27.8,18.8,13.7,88,2023-04-27
2023,4,28,28.3,19.6,47.8,91,2023-04-28
2023,4,29,27.8,19,1.5,91,2023-04-29
2023,4,30,28.4,19,11.6,90,2023-04-30
2023,4,31,NA,NA,NA,NA,NA
2023,5,1,29,18.9,2.1,92,2023-05-01
2023,5,2,27.7,19.3,3.1,89,2023-05-02
2023,5,3,29.7,19.7,0.1,84,2023-05-03
2023,5,4,29.9,19.4,0,84,2023-05-04
2023,5,5,31.4,20.2,0,75,2023-05-05
2023,5,6,32.3,19.5,0,83,2023-05-06
2023,5,7,30.9,18.7,0,68,2023-05-07
2023,5,8,31.6,18.5,0,78,2023-05-08
2023,5,9,29.8,19.8,43.2,79,2023-05-09
2023,5,10,31.5,20,1.7,86,2023-05-10
2023,5,11,30.6,19.4,7.9,88,2023-05-11
2023,5,12,29.5,19.2,7.8,86,2023-05-12
2023,5,13,30.7,18.9,14.1,87,2023-05-13
2023,5,14,30.3,19.8,7.5,86,2023-05-14
2023,5,15,30.7,20.2,10.4,92,2023-05-15
2023,5,16,28.5,19.4,3,86,2023-05-16
2023,5,17,29.1,20.1,0.4,88,2023-05-17
2023,5,18,29.2,20.1,1.2,87,2023-05-18
2023,5,19,30.5,20.4,6,90,2023-05-19
2023,5,20,30.2,21.2,0.1,88,2023-05-20
2023,5,21,29.2,20.7,22.1,96,2023-05-21
2023,5,22,26.9,20.4,15.9,96,2023-05-22
2023,5,23,25.9,18.7,11.9,90,2023-05-23
2023,5,24,27.7,19.7,11.7,93,2023-05-24
2023,5,25,27.5,19.4,20.8,90,2023-05-25
2023,5,26,27.9,19,28,92,2023-05-26
2023,5,27,27.9,18.5,3.6,88,2023-05-27
2023,5,28,28.4,19.4,6.2,93,2023-05-28
2023,5,29,27.6,20,76.1,94,2023-05-29
2023,5,30,29.1,18.9,20.6,89,2023-05-30
2023,5,31,28.5,19.5,33.9,93,2023-05-31
2023,6,1,28.1,19.5,33.6,89,2023-06-01
2023,6,2,28.2,19.6,0.7,92,2023-06-02
2023,6,3,28.3,19.2,34,92,2023-06-03
2023,6,4,28.8,19.5,20.3,94,2023-06-04
2023,6,5,27.4,18.6,0.9,87,2023-06-05
2023,6,6,28.3,19.4,6.2,91,2023-06-06
2023,6,7,27.5,19.8,20.8,94,2023-06-07
2023,6,8,27.9,18.5,37.4,90,2023-06-08
2023,6,9,29,18.7,11.5,89,2023-06-09
2023,6,10,27.4,19.3,18.7,92,2023-06-10
2023,6,11,28.6,18.9,0.2,86,2023-06-11
2023,6,12,30,21,6,90,2023-06-12
2023,6,13,30.5,20.4,42.9,91,2023-06-13
2023,6,14,29.3,18.9,2.8,91,2023-06-14
2023,6,15,28.3,18.5,5.3,90,2023-06-15
2023,6,16,26.8,19.4,36.3,92,2023-06-16
2023,6,17,28,18.4,6.9,87,2023-06-17
2023,6,18,28.6,19,0,88,2023-06-18
2023,6,19,28.3,19.7,0,89,2023-06-19
2023,6,20,29.7,21,0.3,91,2023-06-20
2023,6,21,29.1,21.2,7.7,93,2023-06-21
2023,6,22,28.9,19.5,30.3,94,2023-06-22
2023,6,23,25.6,18.9,1,89,2023-06-23
2023,6,24,28,20.3,28,93,2023-06-24
2023,6,25,27.7,19.4,3.5,90,2023-06-25
2023,6,26,28.4,18.9,2.8,89,2023-06-26
2023,6,27,28.3,19.1,12.2,90,2023-06-27
2023,6,28,28.8,19.5,0.1,88,2023-06-28
2023,6,29,29,19.7,0,89,2023-06-29
2023,6,30,30.1,20.6,0,90,2023-06-30
2023,6,31,NA,NA,NA,NA,NA
2023,7,1,30.1,20.5,1.5,92,2023-07-01
2023,7,2,25.7,19.5,10,93,2023-07-02
2023,7,3,27.1,19.7,7.6,88,2023-07-03
2023,7,4,28,20.2,0.8,93,2023-07-04
2023,7,5,27.8,20.1,12,95,2023-07-05
2023,7,6,27,19.9,50.6,94,2023-07-06
2023,7,7,28.1,18.8,2.4,89,2023-07-07
2023,7,8,27.7,18.8,25.1,92,2023-07-08
2023,7,9,27.8,18.8,0.1,90,2023-07-09
2023,7,10,29,20.2,0,91,2023-07-10
2023,7,11,28.4,18.8,0,88,2023-07-11
2023,7,12,26.9,20.3,13.8,92,2023-07-12
2023,7,13,28.7,20.6,13.4,95,2023-07-13
2023,7,14,25.5,20.1,3.9,88,2023-07-14
2023,7,15,28.2,19.4,3.4,91,2023-07-15
2023,7,16,28.5,19.1,0,92,2023-07-16
2023,7,17,27.6,20,44.4,92,2023-07-17
2023,7,18,28.1,19.2,0.4,81,2023-07-18
2023,7,19,29.2,19,0,87,2023-07-19
2023,7,20,30.4,20.5,0,88,2023-07-20
2023,7,21,30.9,20.9,12.2,92,2023-07-21
2023,7,22,30.2,19.6,20.1,91,2023-07-22
2023,7,23,28.5,20,2.7,84,2023-07-23
2023,7,24,27.4,20.7,1.2,94,2023-07-24
2023,7,25,28.4,20,0,93,2023-07-25
2023,7,26,26.5,20,2.9,91,2023-07-26
2023,7,27,28.7,19.1,11.7,93,2023-07-27
2023,7,28,29,20.1,2.6,91,2023-07-28
2023,7,29,29.9,20.2,19.3,93,2023-07-29
2023,7,30,28.7,20.1,0.1,95,2023-07-30
2023,7,31,25.5,20.1,6,93,2023-07-31
2023,8,1,28.6,19.4,0,91,2023-08-01
2023,8,2,26.7,19.4,11.3,92,2023-08-02
2023,8,3,28.1,19.3,0,90,2023-08-03
2023,8,4,28.7,19.2,0,90,2023-08-04
2023,8,5,30.2,19.9,1,86,2023-08-05
2023,8,6,31.2,20.4,0,89,2023-08-06
2023,8,7,30.1,20.8,0,95,2023-08-07
2023,8,8,27.5,19.8,9.8,93,2023-08-08
2023,8,9,27.2,19.6,0.1,90,2023-08-09
2023,8,10,29,20.3,15.5,93,2023-08-10
2023,8,11,28.4,19.6,0.1,91,2023-08-11
2023,8,12,28.5,19.3,24.1,94,2023-08-12
2023,8,13,27.6,19.6,17.2,94,2023-08-13
2023,8,14,26.9,18.9,0.7,92,2023-08-14
2023,8,15,26,19.2,13.4,89,2023-08-15
2023,8,16,28.3,18,0,90,2023-08-16
2023,8,17,28.6,19.9,2.2,92,2023-08-17
2023,8,18,28.8,19.3,38.9,94,2023-08-18
2023,8,19,26.8,19,13.4,93,2023-08-19
2023,8,20,29.2,19.3,0,89,2023-08-20
2023,8,21,29.4,20.3,5.1,97,2023-08-21
2023,8,22,24.4,19.8,29.5,96,2023-08-22
2023,8,23,25.4,19.6,17,96,2023-08-23
2023,8,24,23,18.8,1.4,94,2023-08-24
2023,8,25,25.9,19.6,1.3,91,2023-08-25
2023,8,26,28,18.9,16.2,91,2023-08-26
2023,8,27,28.7,19.6,2.8,90,2023-08-27
2023,8,28,29.8,19.5,6.8,92,2023-08-28
2023,8,29,28.6,19.8,0.1,90,2023-08-29
2023,8,30,29.3,20.7,0.1,91,2023-08-30
2023,8,31,30.1,21.4,0.9,93,2023-08-31
2023,9,1,26.9,19.2,2,93,2023-09-01
2023,9,2,27.5,18.7,15.1,91,2023-09-02
2023,9,3,28.6,19.3,8.7,94,2023-09-03
2023,9,4,27.6,18.9,2.1,93,2023-09-04
2023,9,5,27.3,18.5,6.5,89,2023-09-05
2023,9,6,28.4,20.7,0,91,2023-09-06
2023,9,7,29.8,20.5,0,93,2023-09-07
2023,9,8,28,19.2,8,92,2023-09-08
2023,9,9,29.5,20.4,28.1,94,2023-09-09
2023,9,10,29,18.9,26.2,91,2023-09-10
2023,9,11,28,19.7,22.6,95,2023-09-11
2023,9,12,27.8,19.3,0,92,2023-09-12
2023,9,13,27.1,19.1,3.1,90,2023-09-13
2023,9,14,29.1,19.3,0.9,89,2023-09-14
2023,9,15,29.9,20.7,5.4,95,2023-09-15
2023,9,16,26.6,19.3,22.9,92,2023-09-16
2023,9,17,28.4,19.8,3.6,92,2023-09-17
2023,9,18,29,18.8,7.4,93,2023-09-18
2023,9,19,28.2,18.7,24.8,94,2023-09-19
2023,9,20,27.9,18.6,19.8,92,2023-09-20
2023,9,21,28.2,18.7,0,87,2023-09-21
2023,9,22,27.3,19.9,0.4,89,2023-09-22
2023,9,23,29.3,19.9,7.8,91,2023-09-23
2023,9,24,29,21,0.1,93,2023-09-24
2023,9,25,26.8,19.7,1.5,89,2023-09-25
2023,9,26,29,19.5,18.5,90,2023-09-26
2023,9,27,31,19.9,10.1,94,2023-09-27
2023,9,28,28.6,18.2,13.2,90,2023-09-28
2023,9,29,29,19,28,91,2023-09-29
2023,9,30,29.5,19.7,28.5,94,2023-09-30
2023,9,31,NA,NA,NA,NA,NA
2023,10,1,28.4,19.3,15,93,2023-10-01
2023,10,2,29.1,19.2,0.1,91,2023-10-02
2023,10,3,28.6,20.9,49.5,96,2023-10-03
2023,10,4,26.7,19.5,6,93,2023-10-04
2023,10,5,27.6,19.5,10.4,92,2023-10-05
2023,10,6,30,19.8,16.9,93,2023-10-06
2023,10,7,28.5,19.4,58.1,95,2023-10-07
2023,10,8,28.5,20,5.9,92,2023-10-08
2023,10,9,27,19.7,0.1,89,2023-10-09
2023,10,10,28.5,19.7,2.7,93,2023-10-10
2023,10,11,27.7,19.2,10.6,91,2023-10-11
2023,10,12,27.5,18.6,8,88,2023-10-12
2023,10,13,27,19.8,12,94,2023-10-13
2023,10,14,28,19.7,4.6,95,2023-10-14
2023,10,15,25.3,19.3,15.4,94,2023-10-15
2023,10,16,27.7,19.1,28.9,93,2023-10-16
2023,10,17,27.4,19.3,18.7,90,2023-10-17
2023,10,18,27.1,19.5,1.6,92,2023-10-18
2023,10,19,27.9,20.5,24,96,2023-10-19
2023,10,20,26.8,20.3,22.3,94,2023-10-20
2023,10,21,25.6,19.6,32.5,95,2023-10-21
2023,10,22,26.8,19.2,16.5,91,2023-10-22
2023,10,23,27.9,18.7,57.9,93,2023-10-23
2023,10,24,27.2,18.9,14.4,92,2023-10-24
2023,10,25,29.5,19.3,7.3,92,2023-10-25
2023,10,26,28,20,41.5,97,2023-10-26
2023,10,27,27.5,19.2,3.5,92,2023-10-27
2023,10,28,26,18.9,3.4,90,2023-10-28
2023,10,29,28.6,20.1,29.1,96,2023-10-29
2023,10,30,28.1,19.1,2.4,92,2023-10-30
2023,10,31,26.2,18.9,4,94,2023-10-31
2023,11,1,26.1,18.6,21.4,92,2023-11-01
2023,11,2,27.3,17.8,0.1,92,2023-11-02
2023,11,3,26.9,19.5,10.2,95,2023-11-03
2023,11,4,25.2,19.3,3.9,92,2023-11-04
2023,11,5,25.5,19.3,24.3,94,2023-11-05
2023,11,6,29.2,19,1.8,94,2023-11-06
2023,11,7,28.2,18.6,8.7,94,2023-11-07
2023,11,8,26.7,20.2,2.2,94,2023-11-08
2023,11,9,28.6,19.2,21.8,93,2023-11-09
2023,11,10,28.7,20.9,7.5,94,2023-11-10
2023,11,11,28.5,20.2,1,93,2023-11-11
2023,11,12,28.3,20.4,0.6,95,2023-11-12
2023,11,13,28.4,20.5,42,93,2023-11-13
2023,11,14,28.5,19.7,5.5,95,2023-11-14
2023,11,15,26.9,20.4,4.8,92,2023-11-15
2023,11,16,28.5,19.5,2,93,2023-11-16
2023,11,17,25.8,19.8,21.2,96,2023-11-17
2023,11,18,24.8,19,42.2,97,2023-11-18
2023,11,19,25.9,18.7,19.6,96,2023-11-19
2023,11,20,25.8,19.8,24.8,94,2023-11-20
2023,11,21,29.9,17.8,6.9,94,2023-11-21
2023,11,22,26.7,19.9,8,94,2023-11-22
2023,11,23,27,19.7,18.5,97,2023-11-23
2023,11,24,26.7,19.7,9.7,93,2023-11-24
2023,11,25,27.2,19.4,0.2,95,2023-11-25
2023,11,26,26.8,19.2,0.1,92,2023-11-26
2023,11,27,28.5,18.8,0.2,93,2023-11-27
2023,11,28,28,19.7,2.5,91,2023-11-28
2023,11,29,29.2,18.5,12.5,92,2023-11-29
2023,11,30,27.5,18.1,2.3,92,2023-11-30
2023,11,31,NA,NA,NA,NA,NA
2023,12,1,27.5,19.7,0,85,2023-12-01
2023,12,2,29.4,18.1,0,86,2023-12-02
2023,12,3,30,18.6,0,88,2023-12-03
2023,12,4,29.2,18.4,0,87,2023-12-04
2023,12,5,28.6,17.7,0,91,2023-12-05
2023,12,6,28.7,18.8,0.5,89,2023-12-06
2023,12,7,27.9,18.7,0,86,2023-12-07
2023,12,8,29.8,17.2,0,86,2023-12-08
2023,12,9,27.7,19.1,0,87,2023-12-09
2023,12,10,29.6,20.2,1,92,2023-12-10
2023,12,11,28.4,-9,2.8,91,2023-12-11
2023,12,12,29.1,21,4.8,93,2023-12-12
2023,12,13,28.8,21,0,88,2023-12-13
2023,12,14,30.4,19.3,0.1,91,2023-12-14
2023,12,15,29.4,20,58.9,93,2023-12-15
2023,12,16,28.3,20,3.3,92,2023-12-16
2023,12,17,29.1,20.5,5.9,95,2023-12-17
2023,12,18,29,20.2,6.2,93,2023-12-18
2023,12,19,28.2,19,4.1,91,2023-12-19
2023,12,20,28.8,19.5,0.1,92,2023-12-20
2023,12,21,27.3,18.3,0,86,2023-12-21
2023,12,22,29.2,18.8,11.9,93,2023-12-22
2023,12,23,27.7,19.8,0.3,90,2023-12-23
2023,12,24,28.9,18.6,0,91,2023-12-24
2023,12,25,28.7,19.6,1.5,88,2023-12-25
2023,12,26,29.5,19.3,2.3,89,2023-12-26
2023,12,27,28.8,19.5,2.5,91,2023-12-27
2023,12,28,29.1,20.2,15.4,94,2023-12-28
2023,12,29,28.4,19,7.1,96,2023-12-29
2023,12,30,24.5,18.8,2.7,95,2023-12-30
2023,12,31,27.1,19.4,24.8,92,2023-12-31
2024,1,1,27.7,19.3,3.4,91,2024-01-01
2024,1,2,28,18.8,0,90,2024-01-02
2024,1,3,28,17.9,0,88,2024-01-03
2024,1,4,28.4,19.1,0,88,2024-01-04
2024,1,5,29,18.8,0,89,2024-01-05
2024,1,6,29.1,18.4,0,87,2024-01-06
2024,1,7,28.7,18.7,0,82,2024-01-07
2024,1,8,29.5,18.3,0,84,2024-01-08
2024,1,9,30,19.4,0,89,2024-01-09
2024,1,10,29.4,20,0,88,2024-01-10
2024,1,11,28.9,19.6,2.8,92,2024-01-11
2024,1,12,27.9,18.5,0,89,2024-01-12
2024,1,13,29.6,19.4,10.3,91,2024-01-13
2024,1,14,28.5,19.3,5.1,90,2024-01-14
2024,1,15,28.1,18.9,0,89,2024-01-15
2024,1,16,28.1,18.8,0,87,2024-01-16
2024,1,17,29.6,18.4,0,82,2024-01-17
2024,1,18,30.7,18.8,0,88,2024-01-18
2024,1,19,29.4,18.5,0,87,2024-01-19
2024,1,20,29.1,18.4,0,80,2024-01-20
2024,1,21,30,18.9,0,81,2024-01-21
2024,1,22,30,18.1,0,83,2024-01-22
2024,1,23,30.5,18.9,0.3,84,2024-01-23
2024,1,24,29.7,20.3,0.2,85,2024-01-24
2024,1,25,30.6,20.1,2.4,88,2024-01-25
2024,1,26,30.7,20,98.3,88,2024-01-26
2024,1,27,29.9,19.4,0.1,90,2024-01-27
2024,1,28,30.2,21.1,0,84,2024-01-28
2024,1,29,29.4,19.7,0,79,2024-01-29
2024,1,30,29.7,18.1,0,73,2024-01-30
2024,1,31,30.6,17.3,0,75,2024-01-31
2024,2,1,30.8,19.3,0,86,2024-02-01
2024,2,2,30.5,20.2,0.6,89,2024-02-02
2024,2,3,30.9,19.5,4.7,92,2024-02-03
2024,2,4,27.8,19.9,0,85,2024-02-04
2024,2,5,29.9,18.4,0,82,2024-02-05
2024,2,6,29.9,18.2,0.3,84,2024-02-06
2024,2,7,29.8,19.1,0.3,85,2024-02-07
2024,2,8,30.6,19.1,0,79,2024-02-08
2024,2,9,30.6,19.5,0,80,2024-02-09
2024,2,10,30.7,19,0,82,2024-02-10
2024,2,11,30.6,19,0,81,2024-02-11
2024,2,12,31.5,19.3,0,87,2024-02-12
2024,2,13,30,19.7,0,77,2024-02-13
2024,2,14,30,17.8,0,68,2024-02-14
2024,2,15,31.3,18.9,0,73,2024-02-15
2024,2,16,30.5,18.9,2.5,84,2024-02-16
2024,2,17,31.5,19.7,10.7,85,2024-02-17
2024,2,18,29.9,20.9,0.6,88,2024-02-18
2024,2,19,31.2,20.4,0,71,2024-02-19
2024,2,20,32.3,19.3,1.1,80,2024-02-20
2024,2,21,31.2,19.5,0,79,2024-02-21
2024,2,22,30.7,18.2,0.2,79,2024-02-22
2024,2,23,30.7,18.5,8.5,83,2024-02-23
2024,2,24,31,18.7,0.1,84,2024-02-24
2024,2,25,29.6,18.7,0,82,2024-02-25
2024,2,26,29.7,17.9,0,74,2024-02-26
2024,2,27,31,18.8,0,70,2024-02-27
2024,2,28,32,17.6,0,70,2024-02-28
2024,2,29,31.3,17.1,0,72,2024-02-29
2024,2,30,NA,NA,NA,NA,NA
2024,2,31,NA,NA,NA,NA,NA
2024,3,1,30.8,17.3,0,81,2024-03-01
2024,3,2,30.4,18.2,0,82,2024-03-02
2024,3,3,29.3,17.8,0,80,2024-03-03
2024,3,4,31.6,18.9,0,83,2024-03-04
2024,3,5,30.9,19.1,0,84,2024-03-05
2024,3,6,31.9,19.6,0.8,83,2024-03-06
2024,3,7,31.8,20.2,0,85,2024-03-07
2024,3,8,32.4,20.7,0,85,2024-03-08
2024,3,9,32.1,20.2,0,85,2024-03-09
2024,3,10,30.8,19.2,0,81,2024-03-10
2024,3,11,32.2,19.5,0,69,2024-03-11
2024,3,12,32.5,20,0,75,2024-03-12
2024,3,13,-9,19.8,0,75,2024-03-13
2024,3,14,32.6,20.6,23,89,2024-03-14
2024,3,15,30.5,20.1,3.5,88,2024-03-15
2024,3,16,31.5,21.4,3,90,2024-03-16
2024,3,17,31.5,20.5,15.3,91,2024-03-17
2024,3,18,31.5,20.5,0,87,2024-03-18
2024,3,19,30.9,20.9,0,86,2024-03-19
2024,3,20,30.3,20.5,2.4,88,2024-03-20
2024,3,21,31.1,19.8,4.4,88,2024-03-21
2024,3,22,29.9,20.5,0.8,88,2024-03-22
2024,3,23,30.9,20.3,0,88,2024-03-23
2024,3,24,29.4,20.3,0,86,2024-03-24
2024,3,25,31.6,21.3,6.7,90,2024-03-25
2024,3,26,32.5,19.1,16.6,87,2024-03-26
2024,3,27,30.6,21,4.6,91,2024-03-27
2024,3,28,29.5,20.6,11.2,89,2024-03-28
2024,3,29,29.6,18.6,0,82,2024-03-29
2024,3,30,30.6,18.6,0,76,2024-03-30
2024,3,31,30.7,17.5,0,71,2024-03-31
2024,4,1,31.1,18.2,0,76,2024-04-01
2024,4,2,31.6,18.2,0,78,2024-04-02
2024,4,3,31.2,19,0.9,88,2024-04-03
2024,4,4,28.8,18.8,9.3,91,2024-04-04
2024,4,5,27.8,19.7,0.3,91,2024-04-05
2024,4,6,28.5,19.7,0,89,2024-04-06
2024,4,7,29.2,20.3,0,85,2024-04-07
2024,4,8,31.3,20.7,0,86,2024-04-08
2024,4,9,30.7,20.9,0,90,2024-04-09
2024,4,10,29.2,20.8,7.8,93,2024-04-10
2024,4,11,29.6,20,4.7,88,2024-04-11
2024,4,12,29.1,20.4,0.1,71,2024-04-12
2024,4,13,33.3,18.9,0,61,2024-04-13
2024,4,14,31.1,18.8,0,71,2024-04-14
2024,4,15,32.5,18.4,0,74,2024-04-15
2024,4,16,31.3,18.9,0.1,79,2024-04-16
2024,4,17,31.4,19.4,0.1,83,2024-04-17
2024,4,18,31.6,20,26.1,83,2024-04-18
2024,4,19,31.7,20.1,0,87,2024-04-19
2024,4,20,30.2,19.2,28.7,87,2024-04-20
2024,4,21,31.2,19.3,0.2,88,2024-04-21
2024,4,22,30.8,20.6,8.2,91,2024-04-22
2024,4,23,27.7,19.7,0.6,89,2024-04-23
2024,4,24,29.8,19.4,0.4,88,2024-04-24
2024,4,25,30.2,19.8,0,84,2024-04-25
2024,4,26,30.3,20.3,13,94,2024-04-26
2024,4,27,29.3,19.9,4,95,2024-04-27
2024,4,28,26.5,19.8,24.2,96,2024-04-28
2024,4,29,27.2,18.8,10.8,94,2024-04-29
2024,4,30,27.3,20,6.3,91,2024-04-30
2024,4,31,NA,NA,NA,NA,NA
2024,5,1,29.5,20.9,71,94,2024-05-01
2024,5,2,29.1,20.4,5.2,94,2024-05-02
2024,5,3,29.2,20,4.4,90,2024-05-03
2024,5,4,29.5,20.1,8.3,90,2024-05-04
2024,5,5,27.6,19.2,1.2,88,2024-05-05
2024,5,6,29.4,21.2,21.5,93,2024-05-06
2024,5,7,29.6,21.2,0.2,92,2024-05-07
2024,5,8,30.8,20.4,5.9,94,2024-05-08
2024,5,9,27.8,19.9,4.1,90,2024-05-09
2024,5,10,29.1,21.4,2.9,94,2024-05-10
2024,5,11,28.8,-9,5.3,94,2024-05-11
2024,5,12,28.6,18.9,0.1,88,2024-05-12
2024,5,13,28,21.1,38.1,96,2024-05-13
2024,5,14,28.2,20.6,17.4,95,2024-05-14
2024,5,15,29.4,20.1,36.4,97,2024-05-15
2024,5,16,26.3,19.6,0.8,94,2024-05-16
2024,5,17,28.5,19.9,10.1,90,2024-05-17
2024,5,18,29.8,20.9,0.9,92,2024-05-18
2024,5,19,30.5,21,0.1,93,2024-05-19
2024,5,20,27.7,21.4,0,92,2024-05-20
2024,5,21,28.3,20.8,0.4,92,2024-05-21
2024,5,22,29.6,20.2,1.6,91,2024-05-22
2024,5,23,29.6,20,0.1,88,2024-05-23
2024,5,24,28.5,20.7,0,93,2024-05-24
2024,5,25,28.8,20.4,11.5,94,2024-05-25
2024,5,26,28.9,20.1,0.2,91,2024-05-26
2024,5,27,29.7,19.9,23.4,91,2024-05-27
